Year;Month;Day;Latitude;Longitude;AOD1
2001;11;13;  77.315;  28.651;  -1.000
2001;11;14;  77.315;  28.651;   0.580
2001;11;15;  77.315;  28.651;  -1.000
2001;11;16;  77.315;  28.651;  -1.000
2001;11;17;  77.315;  28.651;   1.220
2001;11;18;  77.315;  28.651;   0.550
2001;11;19;  77.315;  28.651;  -1.000
2001;11;20;  77.315;  28.651;  -1.000
2001;11;21;  77.315;  28.651;  -1.000
2001;11;22;  77.315;  28.651;  -1.000
2001;11;23;  77.315;  28.651;   0.600
2001;11;24;  77.315;  28.651;   0.540
2001;11;25;  77.315;  28.651;  -1.000
2001;11;26;  77.315;  28.651;  -1.000
2001;11;27;  77.315;  28.651;  -1.000
2001;11;28;  77.315;  28.651;   0.390
2001;11;29;  77.315;  28.651;  -1.000
2001;11;30;  77.315;  28.651;   0.350
2001;12;1;  77.315;  28.651;   0.240
2001;12;2;  77.315;  28.651;   0.520
2001;12;3;  77.315;  28.651;   0.210
2001;12;4;  77.315;  28.651;  -1.000
2001;12;5;  77.315;  28.651;   0.360
2001;12;6;  77.315;  28.651;   0.360
2001;12;7;  77.315;  28.651;  -1.000
2001;12;8;  77.315;  28.651;  -1.000
2001;12;9;  77.315;  28.651;   0.470
2001;12;10;  77.315;  28.651;   0.690
2001;12;12;  77.315;  28.651;   0.560
2001;12;14;  77.315;  28.651;  -1.000
2001;12;17;  77.315;  28.651;  -1.000
2001;12;18;  77.315;  28.651;  -1.000
2001;12;19;  77.315;  28.651;  -1.000
2001;12;20;  77.315;  28.651;   0.210
2001;12;21;  77.315;  28.651;   0.400
2001;12;22;  77.315;  28.651;  -1.000
2001;12;23;  77.315;  28.651;  -1.000
2001;12;24;  77.315;  28.651;  -1.000
2001;12;25;  77.315;  28.651;   1.160
2001;12;26;  77.315;  28.651;   1.090
2001;12;27;  77.315;  28.651;  -1.000
2001;12;31;  77.315;  28.651;  -1.000
2002;1;3;  77.315;  28.651;  -1.000
2002;1;4;  77.315;  28.651;  -1.000
2002;1;7;  77.315;  28.651;  -1.000
2002;1;8;  77.315;  28.651;   0.390
2002;1;9;  77.315;  28.651;  -1.000
2002;1;11;  77.315;  28.651;   0.410
