Year;Month;Day;Latitude;Longitude;AOD1
2002;2;3;  38.725;   8.997;   0.000
2002;2;4;  38.725;   8.997;  -1.000
2002;2;5;  38.725;   8.997;   0.150
2002;2;6;  38.725;   8.997;  -1.000
2002;2;7;  38.725;   8.997;  -1.000
2002;2;8;  38.725;   8.997;   0.000
2002;2;10;  38.725;   8.997;   0.100
2002;2;11;  38.725;   8.997;  -1.000
2002;2;13;  38.725;   8.997;   0.160
2002;2;20;  38.725;   8.997;  -1.000
2002;2;21;  38.725;   8.997;  -1.000
2002;2;22;  38.725;   8.997;  -1.000
2002;2;23;  38.725;   8.997;  -1.000
2002;2;24;  38.725;   8.997;   0.080
2002;2;26;  38.725;   8.997;   0.040
2002;2;27;  38.725;   8.997;  -1.000
2002;2;28;  38.725;   8.997;  -1.000
2002;3;1;  38.725;   8.997;  -1.000
2002;3;8;  38.725;   8.997;  -1.000
2002;3;12;  38.725;   8.997;  -1.000
2002;3;14;  38.725;   8.997;  -1.000
2002;4;3;  38.725;   8.997;  -1.000
2002;4;6;  38.725;   8.997;  -1.000
2002;4;12;  38.725;   8.997;   0.130
2002;4;17;  38.725;   8.997;  -1.000
2002;4;19;  38.725;   8.997;  -1.000
2002;4;24;  38.725;   8.997;   0.050
2002;4;25;  38.725;   8.997;  -1.000
2002;4;26;  38.725;   8.997;   0.140
2002;4;29;  38.725;   8.997;  -1.000
2002;5;5;  38.725;   8.997;  -1.000
2002;5;7;  38.725;   8.997;  -1.000
2002;5;8;  38.725;   8.997;  -1.000
2002;5;10;  38.725;   8.997;   0.240
2002;5;11;  38.725;   8.997;  -1.000
2002;5;12;  38.725;   8.997;  -1.000
2002;5;13;  38.725;   8.997;  -1.000
2002;5;14;  38.725;   8.997;  -1.000
2002;5;22;  38.725;   8.997;  -1.000
2002;5;23;  38.725;   8.997;  -1.000
2002;5;26;  38.725;   8.997;  -1.000
2002;5;28;  38.725;   8.997;   0.060
2002;5;30;  38.725;   8.997;  -1.000
2002;5;31;  38.725;   8.997;  -1.000
2002;6;2;  38.725;   8.997;  -1.000
2002;6;4;  38.725;   8.997;  -1.000
2002;6;9;  38.725;   8.997;  -1.000
2002;6;11;  38.725;   8.997;   0.270
2002;6;13;  38.725;   8.997;   0.280
2002;6;16;  38.725;   8.997;  -1.000
2002;6;18;  38.725;   8.997;  -1.000
2002;6;29;  38.725;   8.997;  -1.000
2002;7;13;  38.725;   8.997;   0.490
2002;7;18;  38.725;   8.997;  -1.000
2002;7;20;  38.725;   8.997;   0.460
2002;7;26;  38.725;   8.997;  -1.000
2002;8;5;  38.725;   8.997;  -1.000
2002;8;11;  38.725;   8.997;  -1.000
2002;8;21;  38.725;   8.997;  -1.000
2002;9;2;  38.725;   8.997;  -1.000
2002;9;6;  38.725;   8.997;  -1.000
2002;9;8;  38.725;   8.997;  -1.000
2002;9;9;  38.725;   8.997;  -1.000
2002;9;10;  38.725;   8.997;  -1.000
2002;9;20;  38.725;   8.997;  -1.000
2002;9;22;  38.725;   8.997;  -1.000
2002;9;26;  38.725;   8.997;  -1.000
2002;9;27;  38.725;   8.997;  -1.000
2002;9;29;  38.725;   8.997;  -1.000
2002;10;1;  38.725;   8.997;   0.220
2002;10;3;  38.725;   8.997;  -1.000
2002;10;4;  38.725;   8.997;  -1.000
2002;10;8;  38.725;   8.997;  -0.040
2002;10;10;  38.725;   8.997;  -1.000
2002;10;12;  38.725;   8.997;  -1.000
2002;10;13;  38.725;   8.997;   0.080
2002;10;15;  38.725;   8.997;  -1.000
2002;10;17;  38.725;   8.997;  -1.000
2002;10;19;  38.725;   8.997;  -1.000
2002;10;21;  38.725;   8.997;  -1.000
2002;10;22;  38.725;   8.997;   0.330
2002;10;24;  38.725;   8.997;  -1.000
2002;10;26;  38.725;   8.997;  -1.000
2002;10;27;  38.725;   8.997;  -1.000
2002;10;30;  38.725;   8.997;  -1.000
2002;10;31;  38.725;   8.997;   0.040
2002;11;2;  38.725;   8.997;   0.160
2002;11;3;  38.725;   8.997;  -1.000
2002;11;4;  38.725;   8.997;   0.170
2002;11;6;  38.725;   8.997;  -1.000
2002;11;7;  38.725;   8.997;  -1.000
2002;11;9;  38.725;   8.997;   0.000
2002;11;11;  38.725;   8.997;   0.160
2002;11;12;  38.725;   8.997;   0.120
2002;11;13;  38.725;   8.997;   0.130
2002;11;14;  38.725;   8.997;   0.170
2002;11;16;  38.725;   8.997;  -1.000
2002;11;18;  38.725;   8.997;   0.050
2002;11;19;  38.725;   8.997;   0.090
2002;11;20;  38.725;   8.997;  -1.000
2002;11;21;  38.725;   8.997;  -1.000
2002;11;23;  38.725;   8.997;   0.250
2002;11;25;  38.725;   8.997;   0.270
2002;11;26;  38.725;   8.997;  -1.000
2002;11;27;  38.725;   8.997;  -1.000
2002;11;29;  38.725;   8.997;  -1.000
2002;11;30;  38.725;   8.997;   0.170
2002;12;2;  38.725;   8.997;  -1.000
2002;12;4;  38.725;   8.997;   0.190
2002;12;6;  38.725;   8.997;   0.080
2002;12;9;  38.725;   8.997;   0.240
2002;12;11;  38.725;   8.997;  -1.000
2002;12;27;  38.725;   8.997;  -1.000
2003;1;3;  38.725;   8.997;  -1.000
2003;1;7;  38.725;   8.997;   0.140
2003;1;8;  38.725;   8.997;   0.100
2003;1;9;  38.725;   8.997;   0.140
2003;1;10;  38.725;   8.997;   0.130
2003;1;12;  38.725;   8.997;  -1.000
2003;1;14;  38.725;   8.997;   0.060
2003;1;15;  38.725;   8.997;  -1.000
2003;1;16;  38.725;   8.997;  -1.000
2003;1;17;  38.725;   8.997;  -1.000
2003;1;28;  38.725;   8.997;  -1.000
2003;1;29;  38.725;   8.997;  -1.000
2003;1;31;  38.725;   8.997;  -1.000
2003;2;2;  38.725;   8.997;  -1.000
2003;2;3;  38.725;   8.997;  -1.000
2003;2;4;  38.725;   8.997;   0.230
2003;2;6;  38.725;   8.997;  -1.000
2003;2;8;  38.725;   8.997;   0.140
2003;2;9;  38.725;   8.997;   0.200
2003;2;10;  38.725;   8.997;  -1.000
2003;2;11;  38.725;   8.997;   0.270
2003;2;16;  38.725;   8.997;  -1.000
2003;2;18;  38.725;   8.997;  -1.000
2003;2;20;  38.725;   8.997;   0.000
2003;3;3;  38.725;   8.997;  -1.000
2003;3;6;  38.725;   8.997;   0.080
2003;3;7;  38.725;   8.997;  -1.000
2003;3;8;  38.725;   8.997;   0.080
2003;3;10;  38.725;   8.997;   0.120
2003;3;11;  38.725;   8.997;   0.130
2003;3;12;  38.725;   8.997;  -1.000
2003;3;13;  38.725;   8.997;  -1.000
2003;3;27;  38.725;   8.997;  -1.000
2003;4;2;  38.725;   8.997;  -1.000
2003;4;4;  38.725;   8.997;   0.030
2003;4;5;  38.725;   8.997;  -1.000
2003;4;6;  38.725;   8.997;  -1.000
2003;4;7;  38.725;   8.997;   0.190
2003;4;8;  38.725;   8.997;  -1.000
2003;4;9;  38.725;   8.997;  -1.000
2003;4;12;  38.725;   8.997;  -1.000
2003;4;14;  38.725;   8.997;  -1.000
2003;4;16;  38.725;   8.997;  -1.000
2003;4;29;  38.725;   8.997;   0.210
2003;5;1;  38.725;   8.997;   0.060
2003;5;2;  38.725;   8.997;  -1.000
2003;5;4;  38.725;   8.997;  -1.000
2003;5;6;  38.725;   8.997;   0.280
2003;5;7;  38.725;   8.997;  -1.000
2003;5;8;  38.725;   8.997;  -1.000
2003;5;9;  38.725;   8.997;   0.070
2003;5;11;  38.725;   8.997;  -1.000
2003;5;13;  38.725;   8.997;   0.170
2003;5;15;  38.725;   8.997;  -1.000
2003;5;16;  38.725;   8.997;  -1.000
2003;5;17;  38.725;   8.997;  -1.000
2003;5;18;  38.725;   8.997;   0.060
2003;5;20;  38.725;   8.997;   0.060
2003;5;22;  38.725;   8.997;  -1.000
2003;5;25;  38.725;   8.997;   0.100
2003;5;26;  38.725;   8.997;  -1.000
2003;5;27;  38.725;   8.997;  -1.000
2003;5;31;  38.725;   8.997;   0.170
2003;6;3;  38.725;   8.997;  -1.000
2003;6;7;  38.725;   8.997;   0.330
2003;6;8;  38.725;   8.997;  -1.000
2003;6;9;  38.725;   8.997;  -1.000
2003;6;10;  38.725;   8.997;   0.310
2003;6;11;  38.725;   8.997;  -1.000
2003;6;12;  38.725;   8.997;  -1.000
2003;6;14;  38.725;   8.997;  -1.000
2003;7;2;  38.725;   8.997;  -1.000
2003;7;5;  38.725;   8.997;  -1.000
2003;7;21;  38.725;   8.997;  -1.000
2003;7;23;  38.725;   8.997;  -1.000
2003;8;1;  38.725;   8.997;  -1.000
2003;9;18;  38.725;   8.997;  -1.000
2003;10;2;  38.725;   8.997;  -1.000
2003;10;4;  38.725;   8.997;  -1.000
2003;10;6;  38.725;   8.997;  -1.000
2003;10;7;  38.725;   8.997;  -1.000
2003;10;9;  38.725;   8.997;   0.010
2003;10;11;  38.725;   8.997;  -1.000
2003;10;14;  38.725;   8.997;  -1.000
2003;10;15;  38.725;   8.997;  -1.000
2003;10;16;  38.725;   8.997;  -1.000
2003;10;17;  38.725;   8.997;  -1.000
2003;10;18;  38.725;   8.997;  -1.000
2003;10;21;  38.725;   8.997;  -1.000
2003;10;22;  38.725;   8.997;  -1.000
2003;10;23;  38.725;   8.997;  -1.000
2003;10;25;  38.725;   8.997;  -1.000
2003;10;27;  38.725;   8.997;  -1.000
2003;10;29;  38.725;   8.997;   0.200
2003;11;2;  38.725;   8.997;  -1.000
2003;11;3;  38.725;   8.997;   0.130
2003;11;7;  38.725;   8.997;  -1.000
2003;11;12;  38.725;   8.997;  -1.000
2003;11;14;  38.725;   8.997;   0.140
2003;11;15;  38.725;   8.997;  -1.000
2003;11;16;  38.725;   8.997;  -1.000
2003;11;17;  38.725;   8.997;  -1.000
2003;11;18;  38.725;   8.997;   0.060
2003;11;19;  38.725;   8.997;   0.220
2003;11;21;  38.725;   8.997;   0.040
2003;11;22;  38.725;   8.997;  -1.000
2003;11;23;  38.725;   8.997;  -1.000
2003;11;24;  38.725;   8.997;  -1.000
2003;11;25;  38.725;   8.997;   0.110
2003;11;26;  38.725;   8.997;   0.020
2003;11;28;  38.725;   8.997;  -1.000
2003;12;3;  38.725;   8.997;   0.030
2003;12;4;  38.725;   8.997;  -1.000
2003;12;10;  38.725;   8.997;   0.120
2003;12;11;  38.725;   8.997;   0.100
2003;12;12;  38.725;   8.997;  -1.000
2003;12;14;  38.725;   8.997;   0.160
2003;12;15;  38.725;   8.997;   0.070
2003;12;16;  38.725;   8.997;   0.110
2003;12;25;  38.725;   8.997;   0.130
2003;12;26;  38.725;   8.997;   0.070
2003;12;27;  38.725;   8.997;  -1.000
2003;12;28;  38.725;   8.997;  -1.000
2003;12;30;  38.725;   8.997;   0.220
2003;12;31;  38.725;   8.997;   0.060
2004;1;1;  38.725;   8.997;   0.180
2004;1;2;  38.725;   8.997;   0.140
2004;1;3;  38.725;   8.997;  -1.000
2004;1;4;  38.725;   8.997;   0.090
2004;1;5;  38.725;   8.997;   0.130
2004;1;6;  38.725;   8.997;   0.120
2004;1;8;  38.725;   8.997;   0.050
2004;1;9;  38.725;   8.997;  -1.000
2004;1;10;  38.725;   8.997;  -1.000
2004;1;11;  38.725;   8.997;  -1.000
2004;2;10;  38.725;   8.997;  -1.000
2004;2;11;  38.725;   8.997;   0.040
2004;2;12;  38.725;   8.997;   0.030
2004;2;13;  38.725;   8.997;  -1.000
2004;2;14;  38.725;   8.997;   0.030
2004;2;16;  38.725;   8.997;   0.070
2004;2;18;  38.725;   8.997;  -1.000
2004;2;20;  38.725;   8.997;  -1.000
2004;2;21;  38.725;   8.997;   0.100
2004;2;23;  38.725;   8.997;  -1.000
2004;2;25;  38.725;   8.997;  -1.000
2004;2;26;  38.725;   8.997;  -1.000
2004;2;28;  38.725;   8.997;  -1.000
2004;2;29;  38.725;   8.997;  -1.000
2004;3;1;  38.725;   8.997;   0.110
2004;3;3;  38.725;   8.997;   0.130
2004;3;4;  38.725;   8.997;  -1.000
2004;3;6;  38.725;   8.997;  -1.000
2004;3;7;  38.725;   8.997;  -1.000
2004;3;8;  38.725;   8.997;   0.300
2004;3;10;  38.725;   8.997;  -1.000
2004;3;12;  38.725;   8.997;  -1.000
2004;3;13;  38.725;   8.997;  -1.000
2004;3;14;  38.725;   8.997;  -1.000
2004;3;19;  38.725;   8.997;  -1.000
2004;3;22;  38.725;   8.997;  -1.000
2004;3;23;  38.725;   8.997;  -1.000
2004;3;24;  38.725;   8.997;   0.090
2004;4;17;  38.725;   8.997;   0.100
2004;4;18;  38.725;   8.997;  -1.000
2004;4;22;  38.725;   8.997;  -1.000
2004;4;24;  38.725;   8.997;  -1.000
2004;4;27;  38.725;   8.997;  -0.030
2004;4;29;  38.725;   8.997;   0.220
2004;5;6;  38.725;   8.997;  -1.000
2004;5;8;  38.725;   8.997;  -1.000
2004;5;9;  38.725;   8.997;  -1.000
2004;5;10;  38.725;   8.997;  -1.000
2004;5;11;  38.725;   8.997;  -1.000
2004;5;12;  38.725;   8.997;  -1.000
2004;5;13;  38.725;   8.997;   0.030
2004;5;17;  38.725;   8.997;  -1.000
2004;5;18;  38.725;   8.997;  -1.000
2004;5;19;  38.725;   8.997;  -1.000
2004;5;22;  38.725;   8.997;   0.380
2004;5;24;  38.725;   8.997;  -1.000
2004;5;28;  38.725;   8.997;  -1.000
2004;5;29;  38.725;   8.997;  -1.000
2004;5;31;  38.725;   8.997;  -1.000
2004;6;7;  38.725;   8.997;  -1.000
2004;6;9;  38.725;   8.997;  -1.000
2004;6;12;  38.725;   8.997;  -1.000
2004;6;14;  38.725;   8.997;   0.080
2004;6;16;  38.725;   8.997;  -1.000
2004;6;28;  38.725;   8.997;  -1.000
2004;7;4;  38.725;   8.997;  -1.000
2004;7;5;  38.725;   8.997;  -1.000
2004;7;16;  38.725;   8.997;  -1.000
2004;7;23;  38.725;   8.997;  -1.000
2004;7;28;  38.725;   8.997;  -1.000
2004;8;1;  38.725;   8.997;   0.160
2004;8;19;  38.725;   8.997;  -1.000
2004;8;22;  38.725;   8.997;  -1.000
2004;8;24;  38.725;   8.997;  -1.000
2004;8;28;  38.725;   8.997;  -1.000
2004;9;2;  38.725;   8.997;  -1.000
2004;9;20;  38.725;   8.997;  -1.000
2004;9;22;  38.725;   8.997;  -1.000
2004;9;24;  38.725;   8.997;  -1.000
2004;9;28;  38.725;   8.997;  -1.000
2004;9;29;  38.725;   8.997;   0.180
2004;10;15;  38.725;   8.997;  -1.000
2004;10;16;  38.725;   8.997;  -1.000
2004;10;17;  38.725;   8.997;   0.020
2004;10;18;  38.725;   8.997;  -1.000
2004;10;19;  38.725;   8.997;  -1.000
2004;10;20;  38.725;   8.997;   0.100
2004;10;22;  38.725;   8.997;  -1.000
2004;10;24;  38.725;   8.997;   0.040
2004;10;25;  38.725;   8.997;   0.020
2004;10;27;  38.725;   8.997;  -1.000
2004;10;30;  38.725;   8.997;  -1.000
2004;10;31;  38.725;   8.997;  -1.000
2004;11;1;  38.725;   8.997;  -1.000
2004;11;2;  38.725;   8.997;  -1.000
2004;11;4;  38.725;   8.997;  -1.000
2004;11;5;  38.725;   8.997;   0.210
2004;11;7;  38.725;   8.997;  -1.000
2004;11;8;  38.725;   8.997;  -1.000
2004;11;9;  38.725;   8.997;   0.160
2004;11;10;  38.725;   8.997;  -1.000
2004;11;11;  38.725;   8.997;  -1.000
2004;11;12;  38.725;   8.997;  -1.000
2004;11;14;  38.725;   8.997;  -1.000
2004;11;16;  38.725;   8.997;   0.050
2004;11;17;  38.725;   8.997;  -1.000
2004;11;18;  38.725;   8.997;  -1.000
2004;11;19;  38.725;   8.997;   0.040
2004;11;26;  38.725;   8.997;   0.000
2004;11;27;  38.725;   8.997;   0.120
2004;11;28;  38.725;   8.997;   0.050
2004;11;30;  38.725;   8.997;   0.120
2004;12;1;  38.725;   8.997;  -1.000
2004;12;2;  38.725;   8.997;   0.210
2004;12;3;  38.725;   8.997;   0.060
2004;12;4;  38.725;   8.997;  -1.000
2004;12;5;  38.725;   8.997;   0.030
2004;12;12;  38.725;   8.997;  -1.000
2004;12;13;  38.725;   8.997;  -1.000
2004;12;16;  38.725;   8.997;  -1.000
2004;12;19;  38.725;   8.997;  -1.000
2004;12;22;  38.725;   8.997;  -1.000
2004;12;30;  38.725;   8.997;  -1.000
2005;1;1;  38.725;   8.997;   0.200
2005;1;2;  38.725;   8.997;  -1.000
2005;1;4;  38.725;   8.997;  -1.000
2005;1;5;  38.725;   8.997;  -1.000
2005;1;6;  38.725;   8.997;   0.280
2005;1;7;  38.725;   8.997;  -1.000
2005;1;8;  38.725;   8.997;   0.060
2005;1;10;  38.725;   8.997;   0.150
2005;1;11;  38.725;   8.997;  -1.000
2005;1;12;  38.725;   8.997;  -1.000
2005;1;22;  38.725;   8.997;  -1.000
2005;1;23;  38.725;   8.997;  -1.000
2005;1;24;  38.725;   8.997;   0.110
2005;1;26;  38.725;   8.997;   0.390
2005;1;30;  38.725;   8.997;  -1.000
2005;2;2;  38.725;   8.997;   0.050
2005;2;4;  38.725;   8.997;   0.120
2005;2;5;  38.725;   8.997;   0.030
2005;2;6;  38.725;   8.997;   0.020
2005;2;7;  38.725;   8.997;   0.050
2005;2;9;  38.725;   8.997;   0.210
2005;2;11;  38.725;   8.997;  -1.000
2005;2;12;  38.725;   8.997;  -1.000
2005;2;13;  38.725;   8.997;  -1.000
2005;2;18;  38.725;   8.997;   0.230
2005;2;19;  38.725;   8.997;  -1.000
2005;2;20;  38.725;   8.997;  -1.000
2005;2;21;  38.725;   8.997;   0.030
2005;2;22;  38.725;   8.997;  -1.000
2005;2;23;  38.725;   8.997;   0.200
2005;2;24;  38.725;   8.997;  -1.000
2005;2;25;  38.725;   8.997;   0.020
2005;2;27;  38.725;   8.997;  -1.000
2005;3;2;  38.725;   8.997;  -1.000
2005;3;4;  38.725;   8.997;  -1.000
2005;3;8;  38.725;   8.997;  -1.000
2005;3;11;  38.725;   8.997;   0.100
2005;3;24;  38.725;   8.997;   0.040
2005;3;25;  38.725;   8.997;  -1.000
2005;3;29;  38.725;   8.997;   0.080
2005;3;31;  38.725;   8.997;  -1.000
2005;4;1;  38.725;   8.997;  -1.000
2005;4;2;  38.725;   8.997;   0.150
2005;4;3;  38.725;   8.997;  -1.000
2005;4;4;  38.725;   8.997;  -1.000
2005;4;5;  38.725;   8.997;   0.230
2005;4;7;  38.725;   8.997;  -1.000
2005;4;8;  38.725;   8.997;  -1.000
2005;4;9;  38.725;   8.997;  -1.000
2005;4;11;  38.725;   8.997;  -1.000
2005;4;12;  38.725;   8.997;  -1.000
2005;4;14;  38.725;   8.997;  -1.000
2005;4;16;  38.725;   8.997;  -1.000
2005;4;20;  38.725;   8.997;  -1.000
2005;4;30;  38.725;   8.997;  -1.000
2005;5;4;  38.725;   8.997;   0.500
2005;5;11;  38.725;   8.997;  -1.000
2005;5;14;  38.725;   8.997;  -1.000
2005;5;15;  38.725;   8.997;  -1.000
2005;5;16;  38.725;   8.997;   0.140
2005;5;23;  38.725;   8.997;  -1.000
2005;5;27;  38.725;   8.997;  -1.000
2005;5;30;  38.725;   8.997;  -1.000
2005;6;1;  38.725;   8.997;   0.410
2005;6;3;  38.725;   8.997;  -1.000
2005;6;5;  38.725;   8.997;  -1.000
2005;6;7;  38.725;   8.997;   0.260
2005;6;10;  38.725;   8.997;  -1.000
2005;6;15;  38.725;   8.997;  -1.000
2005;6;21;  38.725;   8.997;  -1.000
2005;7;1;  38.725;   8.997;  -1.000
2005;8;2;  38.725;   8.997;  -1.000
2005;8;13;  38.725;   8.997;  -1.000
2005;8;20;  38.725;   8.997;  -1.000
2005;9;3;  38.725;   8.997;   0.210
2005;9;23;  38.725;   8.997;  -1.000
2005;9;25;  38.725;   8.997;  -1.000
2005;9;28;  38.725;   8.997;  -1.000
2005;9;30;  38.725;   8.997;   0.080
2005;10;2;  38.725;   8.997;  -1.000
2005;10;3;  38.725;   8.997;  -1.000
2005;10;4;  38.725;   8.997;  -1.000
2005;10;14;  38.725;   8.997;   0.070
2005;10;16;  38.725;   8.997;  -1.000
2005;10;17;  38.725;   8.997;  -1.000
2005;10;18;  38.725;   8.997;  -1.000
2005;10;20;  38.725;   8.997;  -1.000
2005;10;21;  38.725;   8.997;   0.160
2005;10;22;  38.725;   8.997;  -1.000
2005;10;23;  38.725;   8.997;   0.220
2005;10;27;  38.725;   8.997;  -1.000
2005;10;29;  38.725;   8.997;  -1.000
2005;10;30;  38.725;   8.997;   0.000
2005;11;4;  38.725;   8.997;  -1.000
2005;11;5;  38.725;   8.997;   0.080
2005;11;6;  38.725;   8.997;  -0.030
2005;11;7;  38.725;   8.997;  -1.000
2005;11;8;  38.725;   8.997;  -0.010
2005;11;10;  38.725;   8.997;   0.270
2005;11;11;  38.725;   8.997;  -1.000
2005;11;12;  38.725;   8.997;  -1.000
2005;11;13;  38.725;   8.997;   0.080
2005;11;14;  38.725;   8.997;  -1.000
2005;11;15;  38.725;   8.997;  -1.000
2005;11;22;  38.725;   8.997;  -1.000
2005;11;24;  38.725;   8.997;  -1.000
2005;11;26;  38.725;   8.997;  -1.000
2005;11;27;  38.725;   8.997;  -1.000
2005;11;28;  38.725;   8.997;  -1.000
2005;11;29;  38.725;   8.997;  -1.000
2005;12;1;  38.725;   8.997;   0.100
2005;12;3;  38.725;   8.997;   0.100
2005;12;4;  38.725;   8.997;   0.100
2005;12;5;  38.725;   8.997;  -1.000
2005;12;6;  38.725;   8.997;   0.150
2005;12;7;  38.725;   8.997;   0.160
2005;12;8;  38.725;   8.997;  -1.000
2005;12;9;  38.725;   8.997;  -1.000
2005;12;12;  38.725;   8.997;   0.120
2005;12;13;  38.725;   8.997;  -1.000
2005;12;14;  38.725;   8.997;  -1.000
2005;12;15;  38.725;   8.997;  -1.000
2005;12;16;  38.725;   8.997;  -1.000
2005;12;17;  38.725;   8.997;   0.240
2005;12;19;  38.725;   8.997;   0.230
2005;12;20;  38.725;   8.997;  -1.000
2005;12;21;  38.725;   8.997;   0.150
2005;12;22;  38.725;   8.997;  -1.000
2005;12;23;  38.725;   8.997;   0.140
2005;12;24;  38.725;   8.997;   0.110
2005;12;25;  38.725;   8.997;  -1.000
2005;12;26;  38.725;   8.997;   0.280
2005;12;28;  38.725;   8.997;   0.140
2005;12;29;  38.725;   8.997;  -1.000
2005;12;30;  38.725;   8.997;  -1.000
2005;12;31;  38.725;   8.997;  -1.000
2006;1;1;  38.725;   8.997;  -1.000
2006;1;2;  38.725;   8.997;   0.000
2006;1;4;  38.725;   8.997;   0.060
2006;1;6;  38.725;   8.997;   0.240
2006;1;7;  38.725;   8.997;   0.210
2006;1;8;  38.725;   8.997;   0.150
2006;1;9;  38.725;   8.997;   0.240
2006;1;11;  38.725;   8.997;   0.080
2006;1;13;  38.725;   8.997;  -1.000
2006;1;16;  38.725;   8.997;  -1.000
2006;1;18;  38.725;   8.997;  -1.000
2006;1;23;  38.725;   8.997;  -1.000
2006;1;24;  38.725;   8.997;   0.100
2006;1;25;  38.725;   8.997;  -1.000
2006;1;26;  38.725;   8.997;  -1.000
2006;1;27;  38.725;   8.997;   0.210
2006;1;29;  38.725;   8.997;   0.330
2006;2;3;  38.725;   8.997;   0.220
2006;2;5;  38.725;   8.997;   0.230
2006;2;6;  38.725;   8.997;  -1.000
2006;2;7;  38.725;   8.997;  -1.000
2006;2;8;  38.725;   8.997;   0.180
2006;2;9;  38.725;   8.997;   0.180
2006;2;10;  38.725;   8.997;   0.170
2006;2;12;  38.725;   8.997;   0.070
2006;2;17;  38.725;   8.997;   0.060
2006;2;19;  38.725;   8.997;  -1.000
2006;2;28;  38.725;   8.997;   0.300
2006;3;3;  38.725;   8.997;   0.380
2006;3;7;  38.725;   8.997;   0.180
2006;3;16;  38.725;   8.997;  -1.000
2006;3;20;  38.725;   8.997;  -1.000
2006;3;21;  38.725;   8.997;  -1.000
2006;4;1;  38.725;   8.997;  -1.000
2006;4;6;  38.725;   8.997;  -1.000
2006;4;10;  38.725;   8.997;  -1.000
2006;4;12;  38.725;   8.997;  -1.000
2006;4;15;  38.725;   8.997;  -1.000
2006;4;16;  38.725;   8.997;  -1.000
2006;4;17;  38.725;   8.997;   0.130
2006;4;21;  38.725;   8.997;  -1.000
2006;4;23;  38.725;   8.997;  -1.000
2006;4;24;  38.725;   8.997;  -1.000
2006;4;30;  38.725;   8.997;  -1.000
2006;5;12;  38.725;   8.997;   0.100
2006;5;17;  38.725;   8.997;  -1.000
2006;5;19;  38.725;   8.997;  -1.000
2006;5;21;  38.725;   8.997;  -1.000
2006;5;24;  38.725;   8.997;  -1.000
2006;5;30;  38.725;   8.997;   0.190
2006;6;6;  38.725;   8.997;   0.100
2006;6;9;  38.725;   8.997;  -1.000
2006;6;15;  38.725;   8.997;   0.350
2006;6;20;  38.725;   8.997;  -1.000
2006;6;23;  38.725;   8.997;  -1.000
2006;6;26;  38.725;   8.997;  -1.000
2006;6;27;  38.725;   8.997;  -1.000
2006;7;11;  38.725;   8.997;  -1.000
2006;7;19;  38.725;   8.997;  -1.000
2006;7;22;  38.725;   8.997;  -1.000
2006;7;24;  38.725;   8.997;   0.480
2006;8;3;  38.725;   8.997;  -1.000
2006;8;19;  38.725;   8.997;  -1.000
2006;9;13;  38.725;   8.997;  -1.000
2006;9;15;  38.725;   8.997;   0.250
2006;9;19;  38.725;   8.997;  -1.000
2006;10;3;  38.725;   8.997;   0.360
2006;10;5;  38.725;   8.997;  -1.000
2006;10;6;  38.725;   8.997;  -1.000
2006;10;7;  38.725;   8.997;  -1.000
2006;10;12;  38.725;   8.997;  -1.000
2006;10;16;  38.725;   8.997;   0.030
2006;10;17;  38.725;   8.997;  -1.000
2006;10;21;  38.725;   8.997;  -1.000
2006;10;23;  38.725;   8.997;   0.120
2006;11;2;  38.725;   8.997;  -1.000
2006;11;4;  38.725;   8.997;  -0.020
2006;11;5;  38.725;   8.997;  -1.000
2006;11;6;  38.725;   8.997;  -1.000
2006;11;9;  38.725;   8.997;   0.010
2006;11;11;  38.725;   8.997;  -1.000
2006;11;13;  38.725;   8.997;  -1.000
2006;11;16;  38.725;   8.997;  -1.000
2006;11;17;  38.725;   8.997;  -1.000
2006;11;20;  38.725;   8.997;  -1.000
2006;11;22;  38.725;   8.997;  -1.000
2006;11;25;  38.725;   8.997;   0.010
2006;11;27;  38.725;   8.997;  -1.000
2006;11;29;  38.725;   8.997;   0.130
2006;11;30;  38.725;   8.997;   0.070
2006;12;10;  38.725;   8.997;   0.070
2006;12;11;  38.725;   8.997;   0.000
2006;12;15;  38.725;   8.997;   0.060
2006;12;16;  38.725;   8.997;   0.080
2006;12;17;  38.725;   8.997;  -1.000
2006;12;18;  38.725;   8.997;  -1.000
2006;12;19;  38.725;   8.997;  -1.000
2006;12;20;  38.725;   8.997;  -0.030
2006;12;22;  38.725;   8.997;  -1.000
2006;12;28;  38.725;   8.997;  -1.000
2007;1;1;  38.725;   8.997;  -1.000
2007;1;3;  38.725;   8.997;  -1.000
2007;1;5;  38.725;   8.997;   0.190
2007;1;7;  38.725;   8.997;   0.190
2007;1;9;  38.725;   8.997;  -1.000
2007;1;10;  38.725;   8.997;  -1.000
2007;1;11;  38.725;   8.997;  -1.000
2007;1;12;  38.725;   8.997;   0.240
2007;1;13;  38.725;   8.997;  -1.000
2007;1;14;  38.725;   8.997;  -1.000
2007;1;16;  38.725;   8.997;  -1.000
2007;1;20;  38.725;   8.997;  -1.000
2007;1;21;  38.725;   8.997;   0.200
2007;1;23;  38.725;   8.997;  -1.000
2007;1;30;  38.725;   8.997;  -1.000
2007;2;9;  38.725;   8.997;  -1.000
2007;2;10;  38.725;   8.997;   0.160
2007;2;11;  38.725;   8.997;  -1.000
2007;2;12;  38.725;   8.997;  -1.000
